Code,Site,ICD,ICD Code,Sex,Year at death,All ages,0-4 yrs.,5-9 yrs.,10-14 yrs.,15-19 yrs.,20-24 yrs.,25-29 yrs.,30-34 yrs.,35-39 yrs.,40-44 yrs.,45-49 yrs.,50-54 yrs.,55-59 yrs.,60-64 yrs.,65-69 yrs.,70-74 yrs.,75-79 yrs.,80-84 yrs.,85+ yrs.
8,Liver,ICD-9,"155, 199.1C",Both,1990,20.658174222000000 ,0.170020974400000 ,0.013446904100000 ,0.035311112700000 ,0.050161962900000 ,0.114659951300000 ,0.200588954200000 ,0.531569456200000 ,1.665568025200000 ,4.247647053100000 ,8.943614515100000 ,20.226499615000000 ,53.786908171000000 ,69.555070245000000 ,74.211269545000000 ,85.252924007000000 ,96.467939836000000 ,113.445286400000000 ,123.150404780000000 
8,Liver,ICD-9,"155, 199.1C",Both,1991,20.932235057000000 ,0.047619047600000 ,0.041203131400000 ,0.073313783000000 ,0.061019017600000 ,0.172525339700000 ,0.191058463900000 ,0.457875457900000 ,1.689942495000000 ,4.453187874500000 ,8.750584932100000 ,18.922534355000000 ,50.229474758000000 ,69.624474409000000 ,77.039777983000000 ,84.510660159000000 ,97.508896797000000 ,109.011776750000000 ,118.760611210000000 
8,Liver,ICD-9,"155, 199.1C",Both,1992,21.865787683000000 ,0.162206001600000 ,0.042152592400000 ,0.050358806500000 ,0.062754942000000 ,0.137232133400000 ,0.246578720300000 ,0.572618427900000 ,1.707826514300000 ,4.026347527600000 ,9.271523178800000 ,17.571090047000000 ,47.240813234000000 ,74.082471305000000 ,79.234684922000000 ,85.572632623000000 ,104.352000000000000 ,115.838206630000000 ,113.453973250000000 
8,Liver,ICD-9,"155, 199.1C",Both,1993,22.429476201000000 ,0.099173553700000 ,0.014465499800000 ,0.051666236100000 ,0.097762328900000 ,0.082312995200000 ,0.252343186700000 ,0.595084088000000 ,1.379572206000000 ,4.103522928600000 ,8.657412313200000 ,16.246530990000000 ,42.212959454000000 ,78.467305289000000 ,83.146255654000000 ,87.909738717000000 ,101.492063490000000 ,116.270396270000000 ,115.051395010000000 
8,Liver,ICD-9,"155, 199.1C",Both,1994,23.113751219000000 ,0.199833472100000 ,0.089780038900000 ,0.052666227800000 ,0.068088969600000 ,0.121457489900000 ,0.152403282500000 ,0.630549478800000 ,1.472094214000000 ,4.077298789600000 ,9.077155824500000 ,16.535433071000000 ,37.490406754000000 ,78.406909789000000 ,86.734364926000000 ,90.966010733000000 ,100.638162090000000 ,116.353887400000000 ,124.133242690000000 
8,Liver,ICD-10,C22,Both,1995,25.508663400000000 ,0.184885664200000 ,0.107806582700000 ,0.040405656600000 ,0.117758874300000 ,0.092163114400000 ,0.208952378900000 ,0.376473611800000 ,1.219349573000000 ,3.857826964600000 ,9.037506505500000 ,19.317667941000000 ,37.864225157000000 ,84.193601501000000 ,99.136875262000000 ,102.918843430000000 ,110.658899590000000 ,115.830755440000000 ,116.547676370000000 
8,Liver,ICD-10,C22,Both,1996,25.800062546000000 ,0.168776371300000 ,0.063191153200000 ,0.109814687700000 ,0.110011001100000 ,0.051594262700000 ,0.284619595000000 ,0.509878903800000 ,1.228758169900000 ,3.703268281200000 ,9.329734592900000 ,18.129001660000000 ,32.994798117000000 ,80.754020564000000 ,103.138395590000000 ,102.915745020000000 ,109.050445100000000 ,118.668352300000000 ,114.991181660000000 
8,Liver,ICD-10,C22,Both,1997,25.894864880000000 ,0.135524309700000 ,0.064651689000000 ,0.042105263200000 ,0.075557234600000 ,0.137435246900000 ,0.246993127100000 ,0.543679723200000 ,1.080307171700000 ,3.558675040000000 ,8.766688451100000 ,17.899408284000000 ,31.280936859000000 ,71.827311856000000 ,105.606219170000000 ,105.417779470000000 ,109.295694330000000 ,116.377171220000000 ,111.183851610000000 
8,Liver,ICD-10,C22,Both,1998,26.692587743000000 ,0.101471334300000 ,0.016504373700000 ,0.000000000000000 ,0.116234017800000 ,0.131319763600000 ,0.167662160700000 ,0.385728061700000 ,1.073877603800000 ,3.171381453800000 ,7.927553444200000 ,18.607649334000000 ,29.618284637000000 ,66.727438469000000 ,105.955516530000000 ,110.533018010000000 ,114.581066380000000 ,122.583265640000000 ,116.912138140000000 
8,Liver,ICD-10,C22,Both,1999,26.959627527000000 ,0.135800373500000 ,0.100233879100000 ,0.044689408600000 ,0.092214464500000 ,0.148266423400000 ,0.247218788600000 ,0.412152614200000 ,1.042739443900000 ,2.848344880700000 ,8.415207176400000 ,16.356953237000000 ,30.207862630000000 ,60.879294458000000 ,105.066397230000000 ,115.127667020000000 ,112.349782660000000 ,123.130081300000000 ,116.293473080000000 
8,Liver,ICD-10,C22,Both,2000,27.052215361000000 ,0.170649250400000 ,0.050126745500000 ,0.030735412400000 ,0.026906619900000 ,0.108429855000000 ,0.311648776800000 ,0.476252372400000 ,1.015284290300000 ,2.738068574200000 ,7.043160328200000 ,15.869500927000000 ,29.809898381000000 ,54.359623663000000 ,101.768504500000000 ,113.616337390000000 ,114.818772110000000 ,123.855192130000000 ,118.299853150000000 
8,Liver,ICD-10,C22,Both,2001,27.250849827000000 ,0.085557837100000 ,0.084005376300000 ,0.047378395500000 ,0.054975261100000 ,0.111940298500000 ,0.105130361600000 ,0.492826634500000 ,1.082526744800000 ,2.695276723800000 ,7.158942752200000 ,15.804860223000000 ,28.616314199000000 ,48.432542201000000 ,94.909642709000000 ,119.652317880000000 ,118.260081560000000 ,123.533751380000000 ,115.543386690000000 
8,Liver,ICD-10,C22,Both,2002,27.487937274000000 ,0.223444482600000 ,0.016852039100000 ,0.000000000000000 ,0.000000000000000 ,0.038319070100000 ,0.162390386500000 ,0.398149144500000 ,0.790123456800000 ,2.461257976300000 ,6.302729528500000 ,15.377313716000000 ,27.254765225000000 ,45.689120457000000 ,89.680054459000000 ,119.447585200000000 ,119.866838490000000 ,125.448154660000000 ,120.574162680000000 
8,Liver,ICD-10,C22,Both,2003,27.024948668000000 ,0.121866295300000 ,0.050539083600000 ,0.032932652700000 ,0.043358866900000 ,0.039200313600000 ,0.089827082900000 ,0.431488107800000 ,0.819079739800000 ,2.302418833300000 ,5.539246968700000 ,14.097403904000000 ,25.323677858000000 ,41.043330913000000 ,79.793870355000000 ,122.057431370000000 ,121.757836510000000 ,119.674310400000000 ,117.315026700000000 
8,Liver,ICD-10,C22,Both,2004,27.350684758000000 ,0.140869871500000 ,0.016980811700000 ,0.016625103900000 ,0.014956625800000 ,0.039968025600000 ,0.198900198900000 ,0.311655931900000 ,0.930177793500000 ,1.942122186500000 ,5.813353957200000 ,13.833477884000000 ,24.326862868000000 ,41.201068649000000 ,74.083698031000000 ,117.054624460000000 ,124.931129480000000 ,123.960273120000000 ,121.305463880000000 
8,Liver,ICD-10,C22,Both,2005,27.152669553000000 ,0.072105916400000 ,0.118652876300000 ,0.000000000000000 ,0.030657641700000 ,0.041707284900000 ,0.160536755900000 ,0.281474153100000 ,0.977557718700000 ,1.819628394200000 ,4.666545275500000 ,12.831923080000000 ,22.163842440000000 ,39.721948705000000 ,65.108736170000000 ,113.898580980000000 ,126.646518790000000 ,127.275612570000000 ,118.101477740000000 
8,Liver,ICD-10,C22,Both,2006,26.683260142000000 ,0.036690515500000 ,0.017029972800000 ,0.067102835100000 ,0.000000000000000 ,0.042164441300000 ,0.166859196500000 ,0.254237288100000 ,0.880378562800000 ,1.825609600400000 ,4.732401792800000 ,11.184447378000000 ,21.837797619000000 ,37.160158181000000 ,58.826631510000000 ,105.526083110000000 ,126.219173000000000 ,125.109769480000000 ,121.789883270000000 
8,Liver,ICD-10,C22,Both,2007,26.647896260000000 ,0.185908161400000 ,0.068693113500000 ,0.050539083600000 ,0.016123831000000 ,0.028473804100000 ,0.079417604200000 ,0.393141858700000 ,0.714595062800000 ,1.735680634800000 ,4.462527890800000 ,10.374277820000000 ,21.816777681000000 ,35.669319397000000 ,53.982300885000000 ,99.477731031000000 ,123.841298470000000 ,129.343027780000000 ,122.256284490000000 
8,Liver,ICD-10,C22,Both,2008,26.729497328000000 ,0.168318683400000 ,0.034867503500000 ,0.067396798700000 ,0.032927230800000 ,0.087336244500000 ,0.121967746300000 ,0.307237141600000 ,0.668860813200000 ,1.418525703200000 ,3.968668407300000 ,10.748932868000000 ,20.462925031000000 ,33.015052797000000 ,52.419052382000000 ,90.472065829000000 ,126.754617410000000 ,132.270029670000000 ,125.922696890000000 
8,Liver,ICD-10,C22,Both,2009,26.009378477000000 ,0.112718391900000 ,0.035467281400000 ,0.050830227000000 ,0.016663889400000 ,0.059907143900000 ,0.041254125400000 ,0.250178699100000 ,0.765600419500000 ,1.555080721700000 ,3.673893288300000 ,9.018428963500000 ,19.048670125000000 ,30.878580590000000 ,47.111004555000000 ,82.642825992000000 ,123.571058540000000 ,132.101397770000000 ,124.588815790000000 
8,Liver,ICD-10,C22,Both,2010,25.925424916000000 ,0.095157238800000 ,0.018017995300000 ,0.033988894100000 ,0.033175198200000 ,0.047582190300000 ,0.125792035600000 ,0.316534290400000 ,0.567709997200000 ,1.329387249600000 ,3.389348382700000 ,8.267268569400000 ,17.074752875000000 ,30.414015510000000 ,48.163949891000000 ,75.435881576000000 ,120.407385860000000 ,131.758858140000000 ,129.364138810000000 
8,Liver,ICD-10,C22,Both,2011,25.261531145981900 ,0.114176974310181 ,0.018362100624311 ,0.017050298380222 ,0.016641704110501 ,0.064840330685687 ,0.071387778412336 ,0.329238951500570 ,0.649554740701938 ,1.146914254505730 ,3.279316064820720 ,7.858468062549700 ,15.108524311871000 ,28.638986096661300 ,44.609285074817700 ,69.179135785204900 ,112.936948709572000 ,133.787101093506000 ,127.913279132791000 
8,Liver,ICD-10,C22,Both,2012,24.365458053145100 ,0.095712098009188 ,0.037285607755406 ,0.034346556757685 ,0.050158836314998 ,0.065821951620866 ,0.131406044678055 ,0.287807430664574 ,0.625809236081139 ,1.373685340201760 ,2.474634991338780 ,6.880189798339260 ,15.097690941385400 ,27.552021986651000 ,40.791569660580800 ,62.045084193373200 ,102.118440057776000 ,129.016890428757000 ,128.421787709497000 
8,Liver,ICD-10,C22,Both,2013,24.004804938585900 ,0.115651503469545 ,0.094037991348505 ,0.052210233205708 ,0.083710028461410 ,0.049966688874084 ,0.105026256564141 ,0.255582458972289 ,0.348001796138303 ,1.092781338657140 ,2.572774489672670 ,6.691109074243810 ,13.280229825019600 ,25.832639467110700 ,37.381557661197100 ,58.145993123512300 ,97.706275884039500 ,131.760741364785000 ,126.905235255136000 
8,Liver,ICD-10,C22,Both,2014,23.553188605687600 ,0.174520069808028 ,0.000000000000000 ,0.035279590756747 ,0.050641458474004 ,0.000000000000000 ,0.123800680903745 ,0.178595960983652 ,0.493363091742042 ,1.016175860638740 ,2.583461130116790 ,5.853277835587930 ,12.203166226912900 ,23.665919282511200 ,35.895465026902400 ,54.909413404282300 ,90.246636771300400 ,129.412976313079000 ,128.802181665618000 
8,Liver,ICD-10,C22,Both,2015,23.052315350088300 ,0.101153370966433 ,0.018983440554970 ,0.035882027786684 ,0.033457219842206 ,0.033993457959016 ,0.111237232945227 ,0.083516140886162 ,0.412714771000961 ,0.960139152038138 ,2.355138395705250 ,5.588882322162900 ,11.648548917921600 ,21.402823759231100 ,34.386266419725400 ,55.807487646497900 ,80.591749781023000 ,122.205850517804000 ,131.962026086583000 
8,Liver,ICD-10,C22,Both,2016,22.818703005013900 ,0.143023283373257 ,0.019054511336577 ,0.036587612422299 ,0.016802817093103 ,0.000000000000000 ,0.048949215352236 ,0.156361185240528 ,0.454022125254867 ,0.963293290348115 ,2.015828637036910 ,5.062568333429490 ,11.257491257351900 ,20.864545738444300 ,33.541320823760800 ,51.827232070436200 ,77.707345613381100 ,118.170906415766000 ,132.226252353889000 
8,Liver,ICD-10,C22,Both,2017,21.752372718635300 ,0.103387405635730 ,0.019262522758671 ,0.037159270392590 ,0.050868926038277 ,0.101343990216927 ,0.016669089240970 ,0.203433699286340 ,0.390455192663607 ,0.797418003607993 ,1.752936598971770 ,4.719778999772980 ,9.995600602987940 ,18.882873195238100 ,30.420855614431400 ,45.903852694796000 ,69.565709722213900 ,112.276725650637000 ,130.331300400408000 
8,Liver,ICD-10,C22,Both,2018,20.870518378192100 ,0.104986568018488 ,0.039062309266068 ,0.037464584260192 ,0.051696899013210 ,0.067079181271761 ,0.084841144289843 ,0.164413528722371 ,0.334086810453175 ,0.806667013234717 ,1.546385082917270 ,3.998070718215120 ,9.292624753487320 ,17.337179421725300 ,29.266461794276700 ,41.695031775226100 ,62.861498881746100 ,101.778315759298000 ,130.295887428294000 
8,Liver,ICD-10,C22,Both,2019,20.418459451157200 ,0.170993734362089 ,0.039755203359792 ,0.000000000000000 ,0.017523698173225 ,0.050333526725928 ,0.102351700914683 ,0.061777225763945 ,0.354766554737819 ,0.878188159658354 ,1.514488886971000 ,3.499675894422250 ,7.848896257180850 ,16.226942038812600 ,28.461764687189300 ,40.337245749261700 ,61.080714038400300 ,96.339512796244900 ,125.583276775726000 
8,Liver,ICD-7,"155.0, 156",Male,1958,10.626160785000000 ,0.216972034700000 ,0.074696545300000 ,0.039651070600000 ,0.171232876700000 ,0.185744137500000 ,0.398009950200000 ,1.239907727800000 ,2.462043496100000 ,6.896551724100000 ,14.145031334000000 ,26.358974359000000 ,39.509692132000000 ,60.468521230000000 ,85.204081633000000 ,105.984251970000000 ,118.559556790000000 ,116.455696200000000 ,59.183673469000000 
8,Liver,ICD-7,"155.0, 156",Male,1959,10.672325902000000 ,0.146377165200000 ,0.080775444300000 ,0.075500188800000 ,0.102585145700000 ,0.187705302700000 ,0.564833005900000 ,1.462876069600000 ,2.805534204500000 ,5.900759946400000 ,13.215077605000000 ,25.012506253000000 ,43.049327354000000 ,56.080114449000000 ,87.763289870000000 ,105.997001500000000 ,117.663043480000000 ,100.000000000000000 ,73.584905660000000 
8,Liver,ICD-7,"155.0, 156",Male,1960,11.343225829000000 ,0.199373816700000 ,0.106330243400000 ,0.124544589400000 ,0.192399657700000 ,0.387853777200000 ,0.512863595900000 ,1.120927231000000 ,2.388528116600000 ,6.287527304600000 ,12.539857249000000 ,28.568992402000000 ,42.559519516000000 ,64.135828834000000 ,83.934359825000000 ,115.345907960000000 ,127.154863470000000 ,87.499408788000000 ,76.169556977000000 
8,Liver,ICD-7,"155.0, 156",Male,1961,10.936420180000000 ,0.352911520000000 ,0.067114094000000 ,0.102651839200000 ,0.155728587300000 ,0.285714285700000 ,0.631681243900000 ,1.453035807000000 ,2.709030100300000 ,5.453752181500000 ,14.020344980000000 ,24.335863378000000 ,40.470852018000000 ,55.851063830000000 ,82.835820896000000 ,102.762430940000000 ,116.195372750000000 ,118.750000000000000 ,85.964912281000000 
8,Liver,ICD-7,"155.0, 156",Male,1962,11.070939586000000 ,0.200000000000000 ,0.047025629000000 ,0.070959730400000 ,0.042607584100000 ,0.275735294100000 ,0.438062789000000 ,1.217347197600000 ,2.965043695400000 ,6.862321968100000 ,13.053097345000000 ,24.869976359000000 ,39.570720969000000 ,58.740359897000000 ,80.943738657000000 ,108.187919460000000 ,107.750000000000000 ,108.938547490000000 ,83.050847458000000 
8,Liver,ICD-7,"155.0, 156",Male,1963,10.988778319000000 ,0.247463499100000 ,0.121506682900000 ,0.018712574900000 ,0.180108064800000 ,0.201072386100000 ,0.607238280300000 ,1.182985149800000 ,2.996799534500000 ,6.218697829700000 ,12.926391382000000 ,22.657342657000000 ,38.748627881000000 ,57.556675063000000 ,81.494352737000000 ,103.624161070000000 ,113.970588240000000 ,114.285714290000000 ,83.333333333000000 
8,Liver,ICD-7,"155.0, 156",Male,1964,10.878853887000000 ,0.343305541900000 ,0.073982737400000 ,0.060581583200000 ,0.208649468900000 ,0.340208377600000 ,0.492489534600000 ,1.098901098900000 ,3.254520166900000 ,6.445312500000000 ,13.045475425000000 ,22.735674677000000 ,36.825227151000000 ,56.904024768000000 ,73.942470389000000 ,101.443569550000000 ,114.482758620000000 ,115.591397850000000 ,80.281690141000000 
8,Liver,ICD-7,"155.0, 156",Male,1965,10.376324155000000 ,0.289185823800000 ,0.075093660600000 ,0.085649987000000 ,0.109522207500000 ,0.155683665900000 ,0.505168596400000 ,0.940381274000000 ,2.828545575200000 ,6.264502690100000 ,13.081038607000000 ,20.479515192000000 ,33.048963749000000 ,53.289389073000000 ,71.705936743000000 ,89.988010048000000 ,114.855788490000000 ,125.169835140000000 ,81.240268093000000 
8,Liver,ICD-7,"155.0, 156",Male,1966,10.983384059000000 ,0.342717258300000 ,0.075662042900000 ,0.000000000000000 ,0.138240884700000 ,0.256589689800000 ,0.356209926400000 ,1.311397234100000 ,2.886866059800000 ,6.132075471700000 ,12.280701754000000 ,20.347508002000000 ,36.688475088000000 ,55.603715170000000 ,75.413711584000000 ,100.242130750000000 ,111.802575110000000 ,117.894736840000000 ,84.810126582000000 
8,Liver,ICD-7,"155.0, 156",Male,1967,10.879568089000000 ,0.381588361600000 ,0.202020202000000 ,0.119132713800000 ,0.269444943400000 ,0.268696820400000 ,0.586166471300000 ,1.002865329500000 ,2.985455473300000 ,6.112161310600000 ,11.576135352000000 ,22.443313281000000 ,36.966348569000000 ,51.310176722000000 ,72.886519421000000 ,95.433255269000000 ,111.801242240000000 ,101.507537690000000 ,59.756097561000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1968,11.050929669000000 ,0.347785764000000 ,0.200702458600000 ,0.000000000000000 ,0.132978723400000 ,0.314531348300000 ,0.459770114900000 ,1.297764960300000 ,2.429859719400000 ,5.894488653100000 ,13.101374570000000 ,20.438637424000000 ,35.256091497000000 ,54.561824730000000 ,72.982975574000000 ,92.833146697000000 ,114.777327940000000 ,112.796208530000000 ,84.337349398000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1969,11.651996886000000 ,0.450653447500000 ,0.124595066000000 ,0.074608306400000 ,0.204415372000000 ,0.217133833400000 ,0.397965951800000 ,1.198044009800000 ,2.951388888900000 ,6.878158338000000 ,11.307137129000000 ,23.986647592000000 ,36.033382425000000 ,52.772913018000000 ,75.289855072000000 ,100.434782610000000 ,117.681728880000000 ,121.052631580000000 ,112.790697670000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1970,11.675764956000000 ,0.356943271700000 ,0.169055828000000 ,0.125754337400000 ,0.044068967100000 ,0.284114692900000 ,0.423108964600000 ,0.913716983900000 ,3.070927456700000 ,6.415518316300000 ,12.420639640000000 ,23.646064215000000 ,37.166658451000000 ,50.571608080000000 ,76.654752164000000 ,94.539459268000000 ,117.566597520000000 ,115.807518770000000 ,106.849623210000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1971,11.787213275000000 ,0.337054982100000 ,0.098328416900000 ,0.076142132000000 ,0.092081031300000 ,0.303842716700000 ,0.539146741700000 ,0.786088613600000 ,3.150357995200000 ,6.503628057000000 ,12.222222222000000 ,24.449648712000000 ,36.702649657000000 ,52.476349471000000 ,73.919308357000000 ,96.503496503000000 ,113.181019330000000 ,111.811023620000000 ,83.157894737000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1972,11.765159698000000 ,0.370294178200000 ,0.095170116600000 ,0.100679587200000 ,0.143678160900000 ,0.261535587500000 ,0.724145734300000 ,1.117318435800000 ,2.589928057600000 ,6.619755016900000 ,12.886597938000000 ,23.615560641000000 ,35.007385524000000 ,51.172940535000000 ,70.671378092000000 ,95.315487572000000 ,111.623931620000000 ,114.068441060000000 ,96.938775510000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1973,11.948831154000000 ,0.416914830300000 ,0.045913682300000 ,0.123213405600000 ,0.218552695500000 ,0.254802038400000 ,0.318742031400000 ,1.336656094200000 ,3.103365958500000 ,6.776232616900000 ,12.349759615000000 ,23.753280840000000 ,38.242513500000000 ,50.107066381000000 ,72.195457674000000 ,89.990817264000000 ,107.556270100000000 ,125.090909090000000 ,93.457943925000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1974,12.003055255000000 ,0.351425224500000 ,0.134619699300000 ,0.097847358100000 ,0.098087297700000 ,0.293562591700000 ,0.424242424200000 ,0.938454823200000 ,2.301356589100000 ,6.628457513100000 ,12.826398852000000 ,24.387254902000000 ,37.201195219000000 ,52.408681842000000 ,72.351765490000000 ,89.336917563000000 ,108.527131780000000 ,103.496503500000000 ,97.391304348000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1975,12.416658774000000 ,0.451542341000000 ,0.109835385300000 ,0.000000000000000 ,0.099707955400000 ,0.264794569100000 ,0.352328996700000 ,1.413807856600000 ,2.649072371200000 ,6.914943997500000 ,13.547819406000000 ,23.449060286000000 ,38.880607859000000 ,51.031066591000000 ,74.056499097000000 ,92.344177944000000 ,100.987579840000000 ,113.614537450000000 ,107.018274800000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1976,13.590197708000000 ,0.358923230300000 ,0.062370062400000 ,0.242777373100000 ,0.099875156100000 ,0.230627306300000 ,0.384817211800000 ,0.892244337700000 ,2.523364486000000 ,7.579755337000000 ,15.479378682000000 ,25.043844265000000 ,44.368600683000000 ,60.485537190000000 ,74.523076923000000 ,97.960992908000000 ,107.565337000000000 ,118.844984800000000 ,98.461538462000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1977,14.208736126000000 ,0.347151317100000 ,0.061099796300000 ,0.093545369500000 ,0.099157164100000 ,0.217338807100000 ,0.422173274600000 ,1.165091228800000 ,2.767612076900000 ,7.239819004500000 ,17.881311817000000 ,28.477905074000000 ,41.488857278000000 ,59.680741504000000 ,74.290887145000000 ,97.123519459000000 ,118.372703410000000 ,110.919540230000000 ,101.449275360000000 
8,Liver,ICD-8,"155, 197.7, 197.8",Male,1978,15.512224548000000 ,0.487494701100000 ,0.059796691200000 ,0.022825838800000 ,0.147528891100000 ,0.148478099500000 ,0.624512099900000 ,1.413133832100000 ,2.747989276100000 ,7.618820157600000 ,19.464968153000000 ,29.021406728000000 ,47.923322684000000 ,63.231486277000000 ,81.065088757000000 ,102.883031300000000 ,118.844221110000000 ,128.074866310000000 ,89.864864865000000 
8,Liver,ICD-9,"155, 199.1C",Male,1979,16.691591745000000 ,0.287356321800000 ,0.117970900500000 ,0.000000000000000 ,0.097680097700000 ,0.099453008500000 ,0.484516536800000 ,1.207203641400000 ,3.045249839200000 ,7.236205227500000 ,20.824949698000000 ,33.352718814000000 ,48.362398979000000 ,69.145569620000000 ,83.565621370000000 ,104.196357880000000 ,125.818181820000000 ,133.670886080000000 ,118.633540370000000 
8,Liver,ICD-9,"155, 199.1C",Male,1980,17.548556206000000 ,0.322815839600000 ,0.058717297200000 ,0.131450322100000 ,0.071515053600000 ,0.228890159900000 ,0.420982475600000 ,1.261974842200000 ,3.086198171600000 ,6.500915082300000 ,21.037190766000000 ,38.060381776000000 ,51.483188975000000 ,71.964331353000000 ,82.388897505000000 ,110.356937630000000 ,118.816516560000000 ,137.038245910000000 ,110.102004560000000 
8,Liver,ICD-9,"155, 199.1C",Male,1981,18.482672495000000 ,0.263032042100000 ,0.099206349200000 ,0.123915737300000 ,0.120802126100000 ,0.101910828000000 ,0.349324639000000 ,1.391334977100000 ,3.566497929100000 ,6.802559848300000 ,19.931439765000000 ,40.104596752000000 ,54.913507545000000 ,70.473251029000000 ,91.638225256000000 ,107.529239770000000 ,125.878220140000000 ,131.460674160000000 ,115.675675680000000 
8,Liver,ICD-9,"155, 199.1C",Male,1982,20.140216699000000 ,0.196995813800000 ,0.081699346400000 ,0.081152363600000 ,0.070142623300000 ,0.201612903200000 ,0.487685930300000 ,1.446091890900000 ,3.131201764100000 ,6.745206745200000 ,22.268091306000000 ,45.249597424000000 ,59.304703476000000 ,72.132796781000000 ,93.125000000000000 ,116.951566950000000 ,129.391891890000000 ,138.266384780000000 ,134.328358210000000 
8,Liver,ICD-9,"155, 199.1C",Male,1983,21.569264995000000 ,0.302953799500000 ,0.021231422500000 ,0.059547439500000 ,0.113999088000000 ,0.074738415500000 ,0.326059694000000 ,1.263853781800000 ,2.663337494800000 ,7.120324470500000 ,19.678910241000000 ,45.624178712000000 ,65.434851864000000 ,76.536042574000000 ,95.496009122000000 ,123.799582460000000 ,142.763873780000000 ,162.800000000000000 ,135.159817350000000 
8,Liver,ICD-9,"155, 199.1C",Male,1984,22.693177759000000 ,0.360174942100000 ,0.022202486700000 ,0.078262570900000 ,0.155763239900000 ,0.172498767900000 ,0.328780981300000 ,1.365546218500000 ,3.482390186000000 ,6.591744110700000 ,19.581280788000000 ,48.546964193000000 ,68.486502881000000 ,79.179810726000000 ,101.680185400000000 ,119.836956520000000 ,139.563862930000000 ,163.776493260000000 ,151.282051280000000 
8,Liver,ICD-9,"155, 199.1C",Male,1985,24.197208861000000 ,0.420477241700000 ,0.046106321200000 ,0.058991249600000 ,0.109728531600000 ,0.143822810300000 ,0.280290482900000 ,1.056966067000000 ,3.674423783500000 ,7.477301050400000 ,18.085815095000000 ,51.716176697000000 ,74.044585987000000 ,90.134968280000000 ,101.417358410000000 ,121.728012920000000 ,145.580415370000000 ,158.356164380000000 ,146.677471640000000 
8,Liver,ICD-9,"155, 199.1C",Male,1986,25.370974797000000 ,0.376040827300000 ,0.095579450400000 ,0.099088386800000 ,0.041271151500000 ,0.195838433300000 ,0.154360689500000 ,0.928074245900000 ,3.359264497900000 ,7.592291618300000 ,15.743861338000000 ,50.691475987000000 ,80.492695503000000 ,91.029126214000000 ,109.294512880000000 ,121.747700390000000 ,146.284101600000000 ,158.181818180000000 ,154.347826090000000 
8,Liver,ICD-9,"155, 199.1C",Male,1987,27.059926661000000 ,0.383666758000000 ,0.123243776200000 ,0.122399020800000 ,0.081086559900000 ,0.165328294800000 ,0.434560327200000 ,1.092498179200000 ,3.563556208700000 ,7.292129835500000 ,15.622800844000000 ,47.096934961000000 ,88.268156425000000 ,98.452123830000000 ,113.278688520000000 ,132.026143790000000 ,144.454545450000000 ,158.519793460000000 ,161.794019930000000 
8,Liver,ICD-9,"155, 199.1C",Male,1988,27.943432726000000 ,0.168871376300000 ,0.025303643700000 ,0.105977108900000 ,0.079349335400000 ,0.068965517200000 ,0.608982491800000 ,1.275956967700000 ,3.079922027300000 ,7.166806370500000 ,14.795335010000000 ,43.120638086000000 ,91.249658190000000 ,100.942443620000000 ,116.167979000000000 ,133.420536300000000 ,148.278905560000000 ,161.513157890000000 ,165.015479880000000 
8,Liver,ICD-9,"155, 199.1C",Male,1989,29.284871450000000 ,0.261780104700000 ,0.051666236100000 ,0.066474628800000 ,0.136986301400000 ,0.134438718400000 ,0.301583312400000 ,1.012145749000000 ,2.899768859000000 ,7.268020708900000 ,14.796142043000000 ,40.710864633000000 ,91.446303292000000 ,110.506085840000000 ,118.740849190000000 ,135.500995360000000 ,154.405474760000000 ,164.852255050000000 ,166.176470590000000 
8,Liver,ICD-9,"155, 199.1C",Male,1990,30.528323232000000 ,0.180866331600000 ,0.000000000000000 ,0.022945094700000 ,0.097886110300000 ,0.135207824600000 ,0.198230348100000 ,0.693747306900000 ,2.755694565000000 ,7.443938889900000 ,15.608326707000000 ,35.429938799000000 ,95.728397909000000 ,117.609085210000000 ,121.636052870000000 ,133.497281870000000 ,147.592964350000000 ,170.974688380000000 ,172.093921310000000 
8,Liver,ICD-9,"155, 199.1C",Male,1991,31.055026893000000 ,0.000000000000000 ,0.053604931700000 ,0.095306171100000 ,0.099127676400000 ,0.190435886600000 ,0.251825736600000 ,0.777403472400000 ,2.844485894100000 ,7.762150614200000 ,14.920112782000000 ,33.087512291000000 ,87.857514301000000 ,119.049052060000000 ,126.876310270000000 ,135.305343510000000 ,148.569092400000000 ,168.575418990000000 ,175.806451610000000 
